====================================================== Fold 0: 
glycolysis.publicationXref12 glycolysis.PHYSICAL-ENTITY glycolysis.protein196
glycolysis.unificationXref129 glycolysis.ORGANISM glycolysis.complex241
glycolysis.unificationXref124 glycolysis.XREF glycolysis.unificationXref125
glycolysis.unificationXref127 glycolysis.XREF glycolysis.unificationXref286
glycolysis.unificationXref117 glycolysis.XREF glycolysis.chemicalStructure28
glycolysis.physicalEntityParticipant208 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule218
glycolysis.unificationXref125 glycolysis.ORGANISM glycolysis.unificationXref200
glycolysis.unificationXref124 glycolysis.ORGANISM glycolysis.smallMolecule174
glycolysis.chemicalStructure183 glycolysis.XREF glycolysis.unificationXref70
glycolysis.relationshipXref258 glycolysis.ORGANISM glycolysis.smallMolecule229
glycolysis.chemicalStructure112 glycolysis.XREF glycolysis.unificationXref257
glycolysis.unificationXref246 glycolysis.ORGANISM glycolysis.relationshipXref258
glycolysis.catalysis293 glycolysis.CONTROLLER glycolysis.catalysis299
glycolysis.physicalEntityParticipant281 glycolysis.XREF glycolysis.unificationXref245
glycolysis.protein42 glycolysis.PHYSICAL-ENTITY glycolysis.openControlledVocabulary40
glycolysis.physicalEntityParticipant240 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule34
glycolysis.publicationXref203 glycolysis.PARTICIPANTS glycolysis.publicationXref239
glycolysis.publicationXref4 glycolysis.XREF glycolysis.unificationXref146
glycolysis.unificationXref127 glycolysis.ORGANISM glycolysis.unificationXref225
glycolysis.unificationXref175 glycolysis.XREF glycolysis.physicalEntityParticipant289
glycolysis.unificationXref213 glycolysis.XREF glycolysis.chemicalStructure32
glycolysis.biochemicalReaction260 glycolysis.PARTICIPANTS glycolysis.physicalEntityParticipant217
glycolysis.physicalEntityParticipant188 glycolysis.PHYSICAL-ENTITY glycolysis.protein66
glycolysis.physicalEntityParticipant65 glycolysis.PHYSICAL-ENTITY glycolysis.protein290
glycolysis.unificationXref31 glycolysis.XREF glycolysis.smallMolecule268
glycolysis.modulation318 glycolysis.CONTROLLER glycolysis.physicalEntityParticipant228
glycolysis.openControlledVocabulary17 glycolysis.PHYSICAL-ENTITY glycolysis.physicalEntityParticipant114
glycolysis.physicalEntityParticipant264 glycolysis.CONTROLLED glycolysis.physicalEntityParticipant217
glycolysis.unificationXref267 glycolysis.XREF glycolysis.protein251
glycolysis.physicalEntityParticipant323 glycolysis.RIGHT glycolysis.physicalEntityParticipant177
glycolysis.protein251 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule111
glycolysis.unificationXref126 glycolysis.ORGANISM glycolysis.relationshipXref46
glycolysis.biochemicalReaction260 glycolysis.PARTICIPANTS glycolysis.publicationXref220
glycolysis.unificationXref156 glycolysis.STRUCTURE glycolysis.chemicalStructure60
glycolysis.physicalEntityParticipant57 glycolysis.XREF glycolysis.unificationXref199
glycolysis.unificationXref45 glycolysis.ORGANISM glycolysis.smallMolecule301
glycolysis.smallMolecule174 glycolysis.CELLULAR-LOCATION glycolysis.protein141
glycolysis.smallMolecule134 glycolysis.PHYSICAL-ENTITY glycolysis.publicationXref9
glycolysis.unificationXref267 glycolysis.XREF glycolysis.unificationXref226
glycolysis.physicalEntityParticipant37 glycolysis.PARTICIPANTS glycolysis.catalysis293
glycolysis.physicalEntityParticipant300 glycolysis.CONTROLLER glycolysis.physicalEntityParticipant105
glycolysis.unificationXref41 glycolysis.ORGANISM glycolysis.smallMolecule304
glycolysis.physicalEntityParticipant90 glycolysis.PHYSICAL-ENTITY glycolysis.protein284
glycolysis.modulation317 glycolysis.CONTROLLED glycolysis.physicalEntityParticipant303
glycolysis.smallMolecule106 glycolysis.XREF glycolysis.unificationXref21
glycolysis.publicationXref8 glycolysis.XREF glycolysis.unificationXref99
glycolysis.unificationXref198 glycolysis.XREF glycolysis.unificationXref99
glycolysis.chemicalStructure219 glycolysis.COMPONENTS glycolysis.physicalEntityParticipant26
glycolysis.smallMolecule111 glycolysis.PARTICIPANTS glycolysis.physicalEntityParticipant105
glycolysis.unificationXref144 glycolysis.XREF glycolysis.publicationXref15
glycolysis.chemicalStructure88 glycolysis.XREF glycolysis.relationshipXref46
glycolysis.unificationXref124 glycolysis.ORGANISM glycolysis.unificationXref286
glycolysis.unificationXref99 glycolysis.XREF glycolysis.modulation318
glycolysis.relationshipXref131 glycolysis.XREF glycolysis.openControlledVocabulary40
glycolysis.physicalEntityParticipant65 glycolysis.CONTROLLER glycolysis.publicationXref280
glycolysis.chemicalStructure183 glycolysis.XREF glycolysis.physicalEntityParticipant57
glycolysis.protein98 glycolysis.XREF glycolysis.unificationXref287
glycolysis.unificationXref36 glycolysis.XREF glycolysis.chemicalStructure60
glycolysis.publicationXref170 glycolysis.XREF glycolysis.unificationXref101
glycolysis.biochemicalReaction56 glycolysis.PARTICIPANTS glycolysis.physicalEntityParticipant85
glycolysis.physicalEntityParticipant323 glycolysis.XREF glycolysis.publicationXref4
glycolysis.unificationXref257 glycolysis.XREF glycolysis.unificationXref255
glycolysis.chemicalStructure32 glycolysis.XREF glycolysis.protein98
glycolysis.publicationXref280 glycolysis.XREF glycolysis.publicationXref294
glycolysis.modulation316 glycolysis.CONTROLLER glycolysis.modulation318
glycolysis.unificationXref202 glycolysis.ORGANISM glycolysis.unificationXref146
glycolysis.chemicalStructure150 glycolysis.COMPONENTS glycolysis.physicalEntityParticipant114
glycolysis.physicalEntityParticipant303 glycolysis.PARTICIPANTS glycolysis.catalysis296
glycolysis.protein251 glycolysis.XREF glycolysis.unificationXref59
glycolysis.chemicalStructure186 glycolysis.XREF glycolysis.unificationXref31
glycolysis.unificationXref125 glycolysis.ORGANISM glycolysis.unificationXref255
glycolysis.chemicalStructure116 glycolysis.XREF glycolysis.physicalEntityParticipant122
glycolysis.chemicalStructure179 glycolysis.XREF glycolysis.relationshipXref46
glycolysis.complex282 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule174
glycolysis.unificationXref126 glycolysis.ORGANISM glycolysis.complex265
glycolysis.physicalEntityParticipant65 glycolysis.PARTICIPANTS glycolysis.physicalEntityParticipant90
glycolysis.physicalEntityParticipant105 glycolysis.PARTICIPANTS glycolysis.physicalEntityParticipant5
glycolysis.smallMolecule247 glycolysis.PHYSICAL-ENTITY glycolysis.physicalEntityParticipant188
glycolysis.unificationXref249 glycolysis.COMPONENTS glycolysis.unificationXref151
glycolysis.publicationXref244 glycolysis.XREF glycolysis.unificationXref254
glycolysis.publicationXref170 glycolysis.ORGANISM glycolysis.unificationXref198
glycolysis.relationshipXref258 glycolysis.ORGANISM glycolysis.unificationXref255
glycolysis.chemicalStructure32 glycolysis.XREF glycolysis.unificationXref199
glycolysis.openControlledVocabulary40 glycolysis.XREF glycolysis.unificationXref99
glycolysis.unificationXref117 glycolysis.STRUCTURE glycolysis.unificationXref270
glycolysis.bioSource43 glycolysis.ORGANISM glycolysis.smallMolecule218
glycolysis.publicationXref239 glycolysis.PARTICIPANTS glycolysis.publicationXref203
glycolysis.modulation237 glycolysis.CONTROLLER glycolysis.catalysis299
glycolysis.modulation237 glycolysis.CONTROLLER glycolysis.publicationXref220
glycolysis.unificationXref146 glycolysis.XREF glycolysis.unificationXref143
glycolysis.unificationXref201 glycolysis.XREF glycolysis.chemicalStructure60
glycolysis.unificationXref182 glycolysis.XREF glycolysis.chemicalStructure116
glycolysis.smallMolecule86 glycolysis.PHYSICAL-ENTITY glycolysis.protein123
glycolysis.publicationXref10 glycolysis.XREF glycolysis.unificationXref68
glycolysis.chemicalStructure60 glycolysis.XREF glycolysis.publicationXref259
glycolysis.physicalEntityParticipant188 glycolysis.XREF glycolysis.unificationXref49
glycolysis.protein284 glycolysis.PHYSICAL-ENTITY glycolysis.protein141
glycolysis.openControlledVocabulary17 glycolysis.ORGANISM glycolysis.unificationXref201
glycolysis.biochemicalReaction260 glycolysis.CONTROLLER glycolysis.catalysis161
glycolysis.unificationXref235 glycolysis.XREF glycolysis.publicationXref280
glycolysis.publicationXref9 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule185
glycolysis.unificationXref292 glycolysis.XREF glycolysis.biochemicalReaction260
glycolysis.unificationXref118 glycolysis.XREF glycolysis.protein251
glycolysis.publicationXref170 glycolysis.XREF glycolysis.chemicalStructure219
glycolysis.smallMolecule86 glycolysis.PHYSICAL-ENTITY glycolysis.complex75
glycolysis.unificationXref175 glycolysis.XREF glycolysis.chemicalStructure183
glycolysis.unificationXref143 glycolysis.ORGANISM glycolysis.smallMolecule304
glycolysis.physicalEntityParticipant180 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule185
glycolysis.modulation302 glycolysis.CONTROLLER glycolysis.biochemicalReaction260
glycolysis.modulation232 glycolysis.PARTICIPANTS glycolysis.physicalEntityParticipant315
glycolysis.bioSource43 glycolysis.XREF glycolysis.unificationXref231
glycolysis.relationshipXref131 glycolysis.ORGANISM glycolysis.complex121
glycolysis.unificationXref278 glycolysis.XREF glycolysis.relationshipXref142
glycolysis.unificationXref187 glycolysis.STRUCTURE glycolysis.unificationXref31
glycolysis.unificationXref31 glycolysis.STRUCTURE glycolysis.unificationXref89
glycolysis.physicalEntityParticipant264 glycolysis.CONTROLLER glycolysis.biochemicalReaction260
glycolysis.chemicalStructure20 glycolysis.XREF glycolysis.physicalEntityParticipant57
glycolysis.chemicalStructure93 glycolysis.XREF glycolysis.relationshipXref142
glycolysis.unificationXref49 glycolysis.XREF glycolysis.relationshipXref223
glycolysis.unificationXref151 glycolysis.STRUCTURE glycolysis.unificationXref249
glycolysis.unificationXref197 glycolysis.ORGANISM glycolysis.unificationXref254
glycolysis.unificationXref21 glycolysis.XREF glycolysis.unificationXref45
glycolysis.smallMolecule134 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule234
glycolysis.relationshipXref266 glycolysis.XREF glycolysis.unificationXref59
glycolysis.complex241 glycolysis.STRUCTURE glycolysis.unificationXref87
glycolysis.chemicalStructure236 glycolysis.XREF glycolysis.unificationXref246
glycolysis.chemicalStructure157 glycolysis.ORGANISM glycolysis.unificationXref267
glycolysis.unificationXref197 glycolysis.ORGANISM glycolysis.smallMolecule262
glycolysis.unificationXref48 glycolysis.XREF glycolysis.chemicalStructure60
glycolysis.unificationXref18 glycolysis.XREF glycolysis.chemicalStructure116
glycolysis.protein42 glycolysis.XREF glycolysis.unificationXref253
glycolysis.unificationXref198 glycolysis.XREF glycolysis.unificationXref117
glycolysis.complex191 glycolysis.XREF glycolysis.unificationXref49
glycolysis.smallMolecule160 glycolysis.XREF glycolysis.unificationXref187
glycolysis.physicalEntityParticipant5 glycolysis.PHYSICAL-ENTITY glycolysis.protein98
glycolysis.relationshipXref258 glycolysis.ORGANISM glycolysis.openControlledVocabulary17
glycolysis.modulation232 glycolysis.PARTICIPANTS glycolysis.biochemicalReaction13
glycolysis.chemicalStructure230 glycolysis.XREF glycolysis.unificationXref256
glycolysis.unificationXref100 glycolysis.XREF glycolysis.unificationXref226
glycolysis.unificationXref254 glycolysis.XREF glycolysis.unificationXref127
glycolysis.biochemicalReaction260 glycolysis.XREF glycolysis.unificationXref143
glycolysis.physicalEntityParticipant57 glycolysis.CONTROLLER glycolysis.modulation318
glycolysis.physicalEntityParticipant228 glycolysis.COMPONENTS glycolysis.unificationXref156
glycolysis.unificationXref201 glycolysis.ORGANISM glycolysis.smallMolecule262
glycolysis.unificationXref44 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule229
glycolysis.physicalEntityParticipant85 glycolysis.PARTICIPANTS glycolysis.publicationXref9
glycolysis.catalysis161 glycolysis.PARTICIPANTS glycolysis.physicalEntityParticipant323
glycolysis.chemicalStructure183 glycolysis.STRUCTURE glycolysis.complex121
glycolysis.unificationXref286 glycolysis.XREF glycolysis.protein196
glycolysis.physicalEntityParticipant65 glycolysis.PARTICIPANTS glycolysis.catalysis207
glycolysis.openControlledVocabulary40 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule111
glycolysis.unificationXref45 glycolysis.ORGANISM glycolysis.smallMolecule86
glycolysis.modulation308 glycolysis.CONTROLLER glycolysis.biochemicalReaction13
glycolysis.physicalEntityParticipant162 glycolysis.CONTROLLER glycolysis.pathwayStep309
glycolysis.chemicalStructure53 glycolysis.XREF glycolysis.modulation316
glycolysis.publicationXref3 glycolysis.XREF glycolysis.unificationXref226
glycolysis.physicalEntityParticipant180 glycolysis.PHYSICAL-ENTITY glycolysis.openControlledVocabulary40
glycolysis.chemicalStructure112 glycolysis.XREF glycolysis.unificationXref144
glycolysis.smallMolecule149 glycolysis.PHYSICAL-ENTITY glycolysis.publicationXref10
glycolysis.chemicalStructure230 glycolysis.STRUCTURE glycolysis.unificationXref235
glycolysis.unificationXref257 glycolysis.XREF glycolysis.smallMolecule106
glycolysis.unificationXref21 glycolysis.XREF glycolysis.unificationXref225
glycolysis.physicalEntityParticipant240 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule268
glycolysis.physicalEntityParticipant110 glycolysis.PHYSICAL-ENTITY glycolysis.protein221
glycolysis.smallMolecule72 glycolysis.PHYSICAL-ENTITY glycolysis.physicalEntityParticipant228
glycolysis.unificationXref47 glycolysis.XREF glycolysis.physicalEntityParticipant190
glycolysis.protein284 glycolysis.PHYSICAL-ENTITY glycolysis.physicalEntityParticipant71
glycolysis.publicationXref220 glycolysis.PARTICIPANTS glycolysis.physicalEntityParticipant162
glycolysis.protein42 glycolysis.CELLULAR-LOCATION glycolysis.smallMolecule181
glycolysis.physicalEntityParticipant188 glycolysis.XREF glycolysis.unificationXref119
glycolysis.unificationXref119 glycolysis.XREF glycolysis.unificationXref267
glycolysis.unificationXref126 glycolysis.XREF glycolysis.unificationXref210
glycolysis.unificationXref253 glycolysis.XREF glycolysis.smallMolecule234
glycolysis.physicalEntityParticipant184 glycolysis.XREF glycolysis.unificationXref175
glycolysis.chemicalStructure219 glycolysis.XREF glycolysis.unificationXref124
glycolysis.chemicalStructure35 glycolysis.STRUCTURE glycolysis.chemicalStructure93
glycolysis.smallMolecule91 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule301
glycolysis.publicationXref170 glycolysis.ORGANISM glycolysis.unificationXref246
glycolysis.smallMolecule247 glycolysis.XREF glycolysis.chemicalStructure230
glycolysis.chemicalStructure150 glycolysis.COMPONENTS glycolysis.complex96
glycolysis.smallMolecule134 glycolysis.PHYSICAL-ENTITY glycolysis.smallMolecule86
glycolysis.unificationXref144 glycolysis.ORGANISM glycolysis.unificationXref130
glycolysis.physicalEntityParticipant71 glycolysis.PARTICIPANTS glycolysis.catalysis83
glycolysis.unificationXref117 glycolysis.XREF glycolysis.unificationXref224
glycolysis.complex265 glycolysis.ORGANISM glycolysis.unificationXref255
glycolysis.unificationXref128 glycolysis.XREF glycolysis.unificationXref125
glycolysis.unificationXref187 glycolysis.STRUCTURE glycolysis.unificationXref270
glycolysis.smallMolecule268 glycolysis.XREF glycolysis.unificationXref146
glycolysis.unificationXref125 glycolysis.XREF glycolysis.unificationXref227
glycolysis.relationshipXref223 glycolysis.XREF glycolysis.unificationXref124
glycolysis.smallMolecule268 glycolysis.XREF glycolysis.unificationXref89
glycolysis.unificationXref272 glycolysis.XREF glycolysis.relationshipXref258
glycolysis.chemicalStructure219 glycolysis.STRUCTURE glycolysis.chemicalStructure93
glycolysis.unificationXref128 glycolysis.ORGANISM glycolysis.smallMolecule149
glycolysis.unificationXref253 glycolysis.XREF glycolysis.unificationXref44
glycolysis.biochemicalReaction13 glycolysis.XREF glycolysis.chemicalStructure60
glycolysis.smallMolecule58 glycolysis.PHYSICAL-ENTITY glycolysis.publicationXref12
glycolysis.physicalEntityParticipant180 glycolysis.PHYSICAL-ENTITY glycolysis.openControlledVocabulary17
glycolysis.smallMolecule111 glycolysis.COMPONENTS glycolysis.complex121
glycolysis.catalysis161 glycolysis.PARTICIPANTS glycolysis.physicalEntityParticipant105
glycolysis.physicalEntityParticipant240 glycolysis.XREF glycolysis.chemicalStructure116
glycolysis.publicationXref239 glycolysis.PARTICIPANTS glycolysis.publicationXref15
glycolysis.unificationXref231 glycolysis.XREF glycolysis.chemicalStructure35
glycolysis.unificationXref31 glycolysis.XREF glycolysis.biochemicalReaction260
glycolysis.unificationXref256 glycolysis.XREF glycolysis.unificationXref125
